cust_id,pred_prob,,,
2349,0.00179708,,,
2350,0.035887289,,,
2351,0.014081887,,,
2352,0.03735833,,,
2353,0.014003518,,,
2354,0.05475209,,,
2355,0.004296641,,,
2356,0.009613942,,,
2357,0.000479797,,,
2358,0.045532392,,,
2359,0.000278748,,,
2360,0.001121759,,,
2361,0.011816187,,,
2362,0.004646214,,,
2363,0.001030813,,,
2364,0.000732306,,,
2365,0.005970984,,,
2366,0.003740379,,,
2367,0.00306459,,,
2368,0.000622728,,,
2369,0.015992462,,,
2370,0.00114817,,,
2371,0.00272657,,,
2372,0.000463527,,,
2373,0.016814383,,,
2374,0.000219837,,,
2375,0.000857186,,,
2376,0.00075933,,,
2377,0.000676373,,,
2378,0.001707242,,,
2379,0.000464483,,,
2380,0.015695723,,,
2381,0.002540109,,,
2382,0.004737029,,,
2383,0.00135277,,,
2384,0.040907591,,,
2385,0.018430982,,,
2386,0.001659601,,,
2387,0.000455927,,,
2388,0.002307507,,,
2389,0.004308962,,,
2390,0.019674137,,,
2391,0.073347061,,,
2392,0.003368338,,,
2393,0.000714214,,,
2394,0.01108909,,,
2395,0.002078313,,,
2396,0.03052157,,,
2397,0.000218917,,,
2398,0.000698212,,,
2399,0.000640009,,,
2400,0.001078308,,,
2401,0.00045499,,,
2402,0.000646251,,,
2403,0.005393692,,,
2404,0.002687162,,,
2405,0.002355598,,,
2406,0.005606294,,,
2407,0.01950641,,,
2408,0.006158585,,,
2409,0.003841061,,,
2410,0.004294389,,,
2411,0.065647016,,,
2412,0.010127691,,,
2413,0.020023691,,,
2414,0.000779979,,,
2415,0.008391188,,,
2416,0.000933574,,,
2417,0.024840642,,,
2418,0.002865535,,,
2419,0.009898313,,,
2420,0.156220857,,,
2421,0.004464168,,,
2422,0.001571551,,,
2423,0.004905503,,,
2424,0.00255497,,,
2425,0.000180788,,,
2426,0.002095482,,,
2427,0.018068276,,,
2428,0.013664802,,,
2429,0.006147161,,,
2430,0.001206896,,,
2431,0.067511965,,,
2432,0.001405011,,,
2433,0.002349192,,,
2434,0.002939746,,,
2435,0.001192255,,,
2436,0.063229342,,,
2437,0.000258543,,,
2438,0.00393136,,,
2439,0.001154852,,,
2440,0.060509257,,,
2441,0.04099437,,,
2442,0.001014572,,,
2443,0.01152016,,,
2444,0.001434945,,,
2445,0.004259006,,,
2446,0.000729693,,,
2447,0.058708887,,,
2448,0.355724569,,,
2449,0.078593945,,,
2450,0.000465745,,,
2451,0.003715215,,,
2452,0.006192926,,,
2453,0.024967317,,,
2454,0.025277703,,,
2455,0.003993648,,,
2456,0.006336477,,,
2457,0.002154878,,,
2458,0.021827714,,,
2459,0.011212748,,,
2460,0.001784696,,,
2461,0.000844242,,,
2462,0.004061602,,,
2463,0.017435479,,,
2464,0.016206994,,,
2465,0.00295238,,,
2466,0.006247157,,,
2467,0.001901384,,,
2468,0.003634341,,,
2469,0.003589274,,,
2470,0.071799855,,,
2471,0.016743887,,,
2472,0.005712573,,,
2473,0.076252237,,,
2474,0.01100812,,,
2475,0.000222262,,,
2476,0.025223283,,,
2477,0.003186304,,,
2478,0.000853621,,,
2479,0.004125127,,,
2480,0.006226005,,,
2481,0.00081142,,,
2482,0.001618959,,,
2483,0.049681265,,,
2484,0.001166531,,,
2485,0.00132124,,,
2486,0.000764804,,,
2487,0.00074099,,,
2488,0.000471511,,,
2489,0.002652938,,,
2490,0.001809953,,,
2491,0.005983494,,,
2492,0.017688895,,,
2493,0.001481484,,,
2494,0.000227039,,,
2495,0.001816222,,,
2496,0.022757922,,,
2497,0.002015745,,,
2498,0.064822623,,,
2499,0.00286526,,,
2500,0.007811025,,,
2501,0.00614879,,,
2502,0.004640224,,,
2503,0.022485685,,,
2504,0.024295057,,,
2505,0.044814694,,,
2506,0.000658446,,,
2507,0.002518112,,,
2508,0.080777302,,,
2509,0.003524017,,,
2510,0.001452284,,,
2511,0.00052781,,,
2512,0.00978027,,,
2513,0.00640525,,,
2514,0.002923301,,,
2515,0.049161219,,,
2516,0.001917773,,,
2517,0.010515035,,,
2518,0.003273034,,,
2519,0.000117918,,,
2520,0.0151018,,,
2521,0.000572681,,,
2522,0.000540135,,,
2523,0.001323223,,,
2524,0.010728804,,,
2525,0.001404892,,,
2526,0.037108385,,,
2527,0.006398073,,,
2528,0.003010628,,,
2529,0.151049821,,,
2530,0.002411936,,,
2531,0.001862387,,,
2532,0.00303116,,,
2533,0.005249822,,,
2534,0.000558676,,,
2535,0.02721242,,,
2536,0.006950396,,,
2537,0.019188747,,,
2538,0.00233292,,,
2539,0.00063945,,,
2540,0.002215272,,,
2541,0.001200154,,,
2542,0.031211077,,,
2543,0.034907459,,,
2544,0.007082325,,,
2545,0.102152287,,,
2546,0.014135343,,,
2547,0.006113617,,,
2548,0.003686181,,,
2549,0.005208336,,,
2550,0.024532416,,,
2551,0.003069962,,,
2552,0.086216525,,,
2553,0.007671052,,,
2554,0.096707969,,,
2555,0.001930709,,,
2556,0.012347428,,,
2557,0.000563831,,,
2558,0.001610303,,,
2559,0.057999768,,,
2560,0.01028708,,,
2561,0.000818358,,,
2562,0.001014935,,,
2563,0.00164525,,,
2564,0.011466751,,,
2565,0.005462391,,,
2566,0.003213217,,,
2567,0.007884394,,,
2568,0.006460127,,,
2569,0.005708186,,,
2570,0.010674339,,,
2571,0.022427255,,,
2572,0.002182656,,,
2573,0.00011106,,,
2574,0.000500975,,,
2575,0.035056482,,,
2576,0.00941884,,,
2577,0.003705017,,,
2578,0.000755901,,,
2579,0.000762552,,,
2580,0.043577928,,,
2581,0.018044947,,,
2582,0.001516782,,,
2583,0.006849428,,,
2584,0.012487775,,,
2585,0.005945612,,,
2586,0.028543914,,,
2587,0.00243779,,,
2588,0.001847288,,,
2589,0.005561139,,,
2590,0.001119547,,,
2591,0.002327285,,,
2592,0.008114707,,,
2593,0.000191763,,,
2594,0.007710439,,,
2595,0.002454079,,,
2596,0.013730138,,,
2597,0.006686398,,,
2598,0.006391373,,,
2599,0.000954766,,,
2600,0.019253156,,,
2601,0.002845092,,,
2602,0.000655173,,,
2603,0.001005448,,,
2604,0.014018837,,,
2605,0.018095398,,,
2606,0.004088227,,,
2607,0.00547938,,,
2608,0.006725141,,,
2609,0.001111626,,,
2610,0.000988177,,,
2611,0.000569481,,,
2612,0.003954606,,,
2613,0.106774174,,,
2614,0.062816069,,,
2615,0.002322644,,,
2616,0.015004215,,,
2617,0.000184519,,,
2618,0.003913363,,,
2619,0.009646465,,,
2620,0.000757783,,,
2621,0.011222056,,,
2622,0.000650344,,,
2623,0.037449689,,,
2624,0.00076746,,,
2625,0.004076305,,,
2626,0.017820492,,,
2627,0.006460099,,,
2628,0.004666279,,,
2629,0.001040426,,,
2630,0.007509712,,,
2631,0.038200412,,,
2632,0.007649333,,,
2633,0.004326847,,,
2634,0.003285935,,,
2635,0.261324791,,,
2636,0.00201181,,,
2637,0.001706634,,,
2638,0.023808965,,,
2639,0.000818347,,,
2640,0.003139115,,,
2641,0.003164956,,,
2642,0.013297987,,,
2643,5.57E-05,,,
2644,0.022093521,,,
2645,0.025274666,,,
2646,0.039155007,,,
2647,0.001367211,,,
2648,7.96E-05,,,
2649,0.000496404,,,
2650,0.001374423,,,
2651,0.002334092,,,
2652,0.000452522,,,
2653,0.032431969,,,
2654,0.004402985,,,
2655,0.003130651,,,
2656,0.000618708,,,
2657,0.008110692,,,
2658,0.000167052,,,
2659,0.000136896,,,
2660,0.020850387,,,
2661,0.006440008,,,
2662,0.016019656,,,
2663,0.000106693,,,
2664,0.001137881,,,
2665,0.199351228,,,
2666,0.003997919,,,
2667,0.00234676,,,
2668,0.051835832,,,
2669,0.001928595,,,
2670,0.000916613,,,
2671,0.001559755,,,
2672,0.012067139,,,
2673,0.001645359,,,
2674,0.000350503,,,
2675,0.000544724,,,
2676,0.004040437,,,
2677,0.000926518,,,
2678,0.038773888,,,
2679,7.24E-05,,,
2680,0.000227303,,,
2681,0.017235867,,,
2682,0.01065527,,,
2683,0.003976301,,,
2684,0.000994804,,,
2685,0.003510565,,,
2686,0.017286217,,,
2687,0.001139883,,,
2688,0.003647945,,,
2689,0.004976085,,,
2690,0.000555618,,,
2691,0.000101076,,,
2692,0.000438491,,,
2693,0.003223218,,,
2694,0.003709271,,,
2695,0.01428863,,,
2696,0.000501449,,,
2697,0.005641554,,,
2698,0.000897088,,,
2699,0.02355692,,,
2700,0.038843236,,,
2701,0.002029077,,,
2702,0.000383307,,,
2703,0.009702782,,,
2704,0.001699974,,,
2705,0.000319973,,,
2706,0.002573236,,,
2707,0.01109868,,,
2708,0.029611042,,,
2709,0.000704498,,,
2710,0.006408549,,,
2711,0.00450895,,,
2712,0.001222257,,,
2713,0.001332636,,,
2714,0.000163264,,,
2715,0.000216226,,,
2716,0.00998739,,,
2717,0.000511304,,,
2718,0.004923214,,,
2719,0.003138624,,,
2720,0.003270588,,,
2721,0.017554126,,,
2722,0.047406366,,,
2723,0.022858592,,,
2724,0.011794886,,,
2725,0.016739741,,,
2726,0.018365994,,,
2727,0.003301403,,,
2728,0.000566668,,,
2729,0.002618234,,,
2730,0.012140829,,,
2731,0.268655548,,,
2732,0.001092081,,,
2733,0.006231555,,,
2734,0.001813661,,,
2735,0.010740532,,,
2736,0.000250097,,,
2737,0.004763164,,,
2738,0.002347355,,,
2739,0.000770187,,,
2740,0.003785245,,,
2741,0.001995988,,,
2742,0.003186257,,,
2743,0.003032925,,,
2744,0.000718548,,,
2745,0.002608611,,,
2746,0.000997866,,,
2747,0.031109025,,,
2748,0.001344728,,,
2749,0.033409418,,,
2750,0.017667525,,,
2751,0.107176485,,,
2752,0.002348765,,,
2753,0.016075063,,,
2754,0.00055963,,,
2755,0.000304057,,,
2756,0.001922924,,,
2757,0.00196716,,,
2758,0.029658819,,,
2759,0.011088818,,,
2760,0.002386811,,,
2761,0.000841718,,,
2762,0.000772333,,,
2763,0.000156621,,,
2764,0.000142572,,,
2765,0.001046714,,,
2766,0.000692101,,,
2767,0.002794664,,,
2768,0.013821796,,,
2769,0.000274953,,,
2770,0.00094467,,,
2771,0.002599897,,,
2772,0.001458392,,,
2773,0.003261558,,,
2774,0.000938444,,,
2775,0.000497492,,,
2776,0.009872058,,,
2777,0.005058505,,,
2778,0.000686362,,,
2779,0.001838069,,,
2780,0.004267115,,,
2781,0.006898954,,,
2782,0.00197317,,,
2783,0.001766481,,,
2784,0.008333824,,,
2785,0.000269127,,,
2786,0.003858754,,,
2787,0.002746916,,,
2788,0.003476236,,,
2789,0.014116668,,,
2790,0.001927964,,,
2791,0.004102115,,,
2792,0.001595079,,,
2793,0.028342097,,,
2794,0.000527624,,,
2795,0.009758182,,,
2796,0.058561373,,,
2797,0.000122499,,,
2798,0.001923,,,
2799,0.032457299,,,
2800,0.000388808,,,
2801,0.002991641,,,
2802,5.08E-05,,,
2803,0.021818091,,,
2804,0.044454962,,,
2805,0.000607288,,,
2806,0.00245395,,,
2807,0.001162673,,,
2808,0.005745944,,,
2809,0.000559705,,,
2810,0.000523895,,,
2811,0.000933233,,,
2812,0.003766063,,,
2813,0.001850214,,,
2814,0.001145728,,,
2815,0.001992439,,,
2816,0.037559404,,,
2817,0.008168857,,,
2818,0.017239964,,,
2819,0.001915318,,,
2820,0.003184296,,,
2821,0.005301653,,,
2822,0.002614674,,,
2823,0.019488322,,,
2824,0.003643109,,,
2825,0.000743627,,,
2826,0.013934068,,,
2827,0.012647241,,,
2828,0.003404374,,,
2829,0.007093832,,,
2830,0.005925601,,,
2831,0.011535014,,,
2832,0.134640656,,,
2833,0.001362056,,,
2834,0.001472411,,,
2835,0.000926523,,,
2836,0.00755541,,,
2837,0.00020393,,,
2838,0.062623403,,,
2839,0.002007756,,,
2840,0.001039509,,,
2841,0.010579679,,,
2842,0.003376257,,,
2843,0.023507756,,,
2844,0.018236486,,,
2845,0.000392026,,,
2846,0.002865434,,,
2847,0.044743746,,,
2848,0.000333959,,,
2849,0.01443872,,,
2850,0.000997015,,,
2851,0.001642758,,,
2852,0.0149713,,,
2853,0.00055712,,,
2854,0.012491634,,,
2855,0.008799068,,,
2856,0.075641416,,,
2857,0.003015761,,,
2858,0.005133835,,,
2859,0.000361624,,,
2860,0.050624784,,,
2861,0.000911964,,,
2862,0.00045107,,,
2863,0.000992846,,,
2864,0.023382289,,,
2865,0.001726081,,,
2866,0.000782638,,,
2867,0.0069393,,,
2868,0.00636583,,,
2869,0.007112985,,,
2870,0.001949306,,,
2871,0.000820217,,,
2872,0.000706594,,,
2873,0.000437088,,,
2874,0.001228732,,,
2875,0.003529157,,,
2876,0.038402519,,,
2877,0.001177798,,,
2878,0.001662216,,,
2879,0.002082403,,,
2880,0.001343093,,,
2881,0.040421672,,,
2882,0.006294482,,,
2883,0.008996301,,,
2884,0.005187565,,,
2885,0.027578558,,,
2886,0.001811589,,,
2887,0.002618652,,,
2888,0.001524113,,,
2889,0.006066546,,,
2890,0.001684959,,,
2891,0.012721864,,,
2892,0.015122872,,,
2893,0.011082558,,,
2894,0.004543327,,,
2895,0.000737678,,,
2896,0.003177731,,,
2897,0.026459349,,,
2898,0.001508311,,,
2899,0.011927321,,,
2900,0.07106944,,,
2901,0.01175397,,,
2902,0.004049499,,,
2903,0.034233637,,,
2904,0.000885802,,,
2905,0.018502428,,,
2906,0.021824559,,,
2907,0.007533861,,,
2908,0.000668542,,,
2909,0.054650848,,,
2910,0.030738412,,,
2911,0.000822435,,,
2912,0.005913915,,,
2913,0.001443118,,,
2914,0.005101995,,,
2915,0.163484813,,,
2916,0.007240143,,,
2917,0.005085098,,,
2918,0.001408549,,,
2919,0.001164193,,,
2920,0.001165337,,,
2921,0.001347721,,,
2922,0.001584192,,,
2923,0.002824236,,,
2924,0.002435507,,,
2925,0.000495591,,,
2926,0.008185169,,,
2927,0.03973995,,,
2928,0.000828178,,,
2929,0.002499649,,,
2930,0.001146326,,,
2931,0.001159345,,,
2932,0.002464665,,,
2933,0.018952663,,,
2934,0.000695836,,,
2935,0.002914383,,,
2936,0.000680352,,,
2937,0.01207922,,,
2938,0.001326526,,,
2939,0.003896849,,,
2940,0.002270607,,,
2941,0.000214271,,,
2942,0.023516685,,,
2943,0.001471954,,,
2944,0.010196243,,,
2945,0.000175507,,,
2946,0.043531708,,,
2947,0.006219717,,,
2948,0.006227693,,,
2949,0.007025445,,,
2950,0.004048505,,,
2951,0.001285971,,,
2952,0.020654615,,,
2953,0.001261037,,,
2954,0.000979978,,,
2955,0.053346768,,,
2956,0.00142635,,,
2957,0.021367007,,,
2958,0.000837727,,,
2959,0.004188826,,,
2960,0.00601506,,,
2961,0.000678969,,,
2962,0.00025488,,,
2963,0.00079548,,,
2964,0.01804401,,,
2965,0.000317176,,,
2966,0.002901334,,,
2967,0.031173135,,,
2968,0.003746943,,,
2969,0.00012917,,,
2970,0.009273199,,,
2971,0.000144466,,,
2972,0.001051615,,,
2973,0.001807614,,,
2974,0.004281885,,,
2975,0.004044064,,,
2976,0.028193947,,,
2977,0.000494617,,,
2978,0.00064113,,,
2979,0.004554813,,,
2980,0.000553466,,,
2981,0.001385961,,,
2982,0.00303105,,,
2983,0.007369644,,,
2984,0.000327912,,,
2985,0.000238473,,,
2986,0.000278452,,,
2987,0.00205425,,,
2988,0.00162868,,,
2989,0.001947836,,,
2990,0.022294789,,,
2991,0.000620768,,,
2992,0.0011729,,,
2993,0.067968779,,,
2994,0.002373333,,,
2995,0.00112893,,,
2996,0.014582082,,,
2997,0.003907336,,,
2998,0.000108204,,,
2999,0.011332875,,,
3000,0.000283737,,,
3001,0.001643766,,,
3002,0.000760826,,,
3003,0.006259211,,,
3004,0.003099688,,,
3005,0.016474425,,,
3006,0.030896404,,,
3007,0.002739223,,,
3008,0.001420157,,,
3009,0.00467126,,,
3010,0.003831923,,,
3011,0.001385216,,,
3012,0.005832444,,,
3013,0.001644574,,,
3014,0.004287894,,,
3015,0.006326396,,,
3016,0.001784557,,,
3017,0.010386561,,,
3018,0.001479559,,,
3019,0.000802749,,,
3020,0.009256632,,,
3021,0.001775522,,,
3022,0.004507275,,,
3023,0.006286726,,,
3024,0.007647238,,,
3025,0.000150851,,,
3026,0.000124956,,,
3027,0.002450726,,,
3028,0.01345872,,,
3029,0.001551878,,,
3030,0.0012372,,,
3031,0.001215218,,,
3032,0.002235556,,,
3033,0.000872485,,,
3034,0.031513361,,,
3035,0.012977335,,,
3036,0.004871525,,,
3037,0.0107681,,,
3038,0.012716761,,,
3039,0.039979478,,,
3040,0.014106707,,,
3041,0.020081384,,,
3042,0.001626218,,,
3043,0.004129912,,,
3044,0.001040401,,,
3045,0.028320218,,,
3046,0.010332338,,,
3047,0.002010763,,,
3048,0.00207599,,,
3049,0.001091616,,,
3050,0.051468542,,,
3051,0.000537773,,,
3052,0.000853396,,,
3053,0.005874761,,,
3054,0.00644957,,,
3055,0.072558209,,,
3056,0.017535636,,,
3057,0.001800213,,,
3058,0.000502833,,,
3059,0.012499615,,,
3060,0.000318478,,,
3061,0.00051332,,,
3062,0.002817658,,,
3063,0.000488048,,,
3064,0.027337706,,,
3065,0.000922569,,,
3066,0.003373366,,,
3067,0.00069502,,,
3068,0.000342968,,,
3069,0.015158974,,,
3070,0.003225151,,,
3071,0.00015882,,,
3072,0.008673725,,,
3073,0.026300474,,,
3074,0.020848084,,,
3075,0.000553108,,,
3076,0.000635864,,,
3077,0.007859653,,,
3078,0.040975031,,,
3079,0.008878382,,,
3080,0.002020252,,,
3081,0.005148021,,,
3082,0.017418383,,,
3083,0.022903778,,,
3084,0.000590764,,,
3085,0.004732539,,,
3086,0.007719554,,,
3087,0.012595937,,,
3088,0.001419936,,,
3089,0.000953579,,,
3090,0.028303732,,,
3091,0.002612219,,,
3092,0.015337414,,,
3093,0.000194038,,,
3094,0.004163921,,,
3095,0.006370177,,,
3096,0.050388698,,,
3097,0.025504577,,,
3098,0.032102432,,,
3099,0.045942119,,,
3100,0.005900101,,,
3101,0.000629848,,,
3102,0.005868866,,,
3103,0.007711486,,,
3104,0.003080544,,,
3105,0.00434097,,,
3106,0.006764991,,,
3107,0.001471728,,,
3108,0.003374956,,,
3109,0.002949742,,,
3110,0.000487306,,,
3111,0.013293755,,,
3112,0.086049158,,,
3113,0.015893523,,,
3114,0.010024912,,,
3115,0.001192446,,,
3116,0.000462136,,,
3117,0.007284739,,,
3118,0.237113,,,
3119,0.004425085,,,
3120,0.000349213,,,
3121,0.001913207,,,
3122,0.014474113,,,
3123,0.0565659,,,
3124,0.000372834,,,
3125,0.003032985,,,
3126,0.007379369,,,
3127,0.001747362,,,
3128,0.007639605,,,
3129,5.55E-05,,,
3130,0.001392647,,,
3131,0.001428073,,,
3132,0.013002524,,,
3133,0.022253175,,,
3134,0.091527891,,,
3135,0.014458348,,,
3136,0.004261462,,,
3137,0.002861904,,,
3138,0.011690964,,,
3139,0.000811335,,,
3140,0.057069454,,,
3141,0.008747119,,,
3142,0.098296454,,,
3143,0.00359973,,,
3144,0.000406004,,,
3145,0.121946401,,,
3146,0.006566595,,,
3147,0.000207886,,,
3148,0.001222191,,,
3149,0.008204879,,,
3150,0.003523685,,,
3151,0.003657088,,,
3152,0.003423939,,,
3153,0.053326897,,,
3154,0.00104805,,,
3155,0.000842811,,,
3156,0.024535387,,,
3157,0.000854444,,,
3158,0.00056675,,,
3159,0.001738255,,,
3160,0.000358634,,,
3161,0.000970291,,,
3162,0.159421816,,,
3163,0.001526332,,,
3164,0.000599036,,,
3165,0.003295364,,,
3166,0.001033846,,,
3167,0.000358029,,,
3168,0.004102252,,,
3169,0.005029868,,,
3170,0.000572794,,,
3171,0.014159218,,,
3172,0.008258331,,,
3173,0.002635249,,,
3174,0.005076866,,,
3175,0.003583005,,,
3176,0.097626566,,,
3177,0.004502156,,,
3178,0.022368481,,,
3179,0.00143874,,,
3180,0.01756623,,,
3181,0.002008077,,,
3182,0.027104155,,,
3183,0.000263924,,,
3184,0.000248039,,,
3185,0.014655741,,,
3186,0.0005431,,,
3187,0.001144554,,,
3188,0.003717608,,,
3189,0.000411186,,,
3190,0.000281785,,,
3191,0.018875968,,,
3192,0.010900181,,,
3193,0.000354333,,,
3194,0.00206555,,,
3195,0.000751531,,,
3196,0.015787494,,,
3197,0.001194936,,,
3198,0.000624958,,,
3199,0.020110463,,,
3200,0.000284689,,,
3201,0.010158099,,,
3202,0.000421885,,,
3203,0.0026597,,,
3204,0.000643521,,,
3205,0.003117636,,,
3206,0.003840243,,,
3207,0.000162425,,,
3208,0.015333647,,,
3209,0.02250309,,,
3210,0.002052341,,,
3211,0.001801041,,,
3212,0.001151694,,,
3213,0.005036176,,,
3214,0.012847336,,,
3215,0.043825278,,,
3216,0.007505344,,,
3217,0.047489883,,,
3218,0.002721428,,,
3219,0.001582093,,,
3220,0.005079531,,,
3221,0.000907379,,,
3222,0.021690949,,,
3223,0.018712569,,,
3224,0.008621211,,,
3225,0.006551366,,,
3226,0.003419227,,,
3227,0.000284221,,,
3228,0.000238115,,,
3229,0.019944064,,,
3230,0.082911645,,,
3231,0.004448503,,,
3232,0.008863734,,,
3233,0.001761115,,,
3234,0.00249366,,,
3235,0.001676285,,,
3236,0.001261075,,,
3237,0.001056035,,,
3238,0.007774833,,,
3239,0.01343556,,,
3240,0.002322745,,,
3241,0.001461685,,,
3242,0.00119135,,,
3243,0.001603565,,,
3244,0.001751582,,,
3245,0.000924522,,,
3246,9.76E-05,,,
3247,0.007695764,,,
3248,0.001396127,,,
3249,0.002004425,,,
3250,0.028131029,,,
3251,0.059491408,,,
3252,0.000168591,,,
3253,0.021608212,,,
3254,0.000550189,,,
3255,0.017790748,,,
3256,0.058403262,,,
3257,0.003015619,,,
3258,0.016579178,,,
3259,0.020003998,,,
3260,0.003917007,,,
3261,0.006136016,,,
3262,0.004379897,,,
3263,0.008056942,,,
3264,0.001029266,,,
3265,0.005494772,,,
3266,0.005273344,,,
3267,0.000484047,,,
3268,0.011127666,,,
3269,0.002188638,,,
3270,0.003279374,,,
3271,0.003243265,,,
3272,0.033591096,,,
3273,0.0001476,,,
3274,0.004253237,,,
3275,0.019579918,,,
3276,0.00302027,,,
3277,0.003017037,,,
3278,0.009156615,,,
3279,0.004409759,,,
3280,0.003684733,,,
3281,0.007175686,,,
3282,0.000683748,,,
3283,0.000569381,,,
3284,0.000719261,,,
3285,0.005016216,,,
3286,0.000649067,,,
3287,0.009367292,,,
3288,0.000898372,,,
3289,0.012291555,,,
3290,0.001701956,,,
3291,0.001672581,,,
3292,0.000284297,,,
3293,0.001916541,,,
3294,0.04651026,,,
3295,0.002968902,,,
3296,0.010349741,,,
3297,0.017343725,,,
3298,0.001277628,,,
3299,0.074783992,,,
3300,0.004886392,,,
3301,0.011442472,,,
3302,0.000677952,,,
3303,0.018532402,,,
3304,0.03126338,,,
3305,0.00869266,,,
3306,0.031143351,,,
3307,0.001236953,,,
3308,0.009783118,,,
3309,0.00356372,,,
3310,0.022134745,,,
3311,0.005282385,,,
3312,7.86E-05,,,
3313,0.006095599,,,
3314,0.002019849,,,
3315,0.037923709,,,
3316,0.00255052,,,
3317,0.012620389,,,
3318,0.031061991,,,
3319,0.007277798,,,
3320,0.028065748,,,
3321,0.003578752,,,
3322,0.000176384,,,
3323,0.000257261,,,
3324,0.000586905,,,
3325,0.002813295,,,
3326,0.006207376,,,
3327,0.009086498,,,
3328,0.004799318,,,
3329,0.014552104,,,
3330,0.000244908,,,
3331,0.000204147,,,
3332,0.003495576,,,
3333,0.003474449,,,
3334,0.00312831,,,
3335,0.000270756,,,
3336,0.010890586,,,
3337,0.001731506,,,
3338,0.006016763,,,
3339,0.003244417,,,
3340,0.001180359,,,
3341,0.000335814,,,
3342,0.001268294,,,
3343,0.021249531,,,
3344,0.006610359,,,
3345,0.000654424,,,
3346,0.000676922,,,
3347,0.000129772,,,
3348,0.000501615,,,
3349,0.015164341,,,
3350,0.000766341,,,
3351,0.008418438,,,
3352,0.000726273,,,
3353,0.025243532,,,
3354,0.001346309,,,
3355,0.00664426,,,
3356,0.021959825,,,
3357,0.002367214,,,
3358,0.000619938,,,
3359,0.007332972,,,
3360,0.013164504,,,
3361,0.285414281,,,
3362,0.014187383,,,
3363,0.096402248,,,
3364,0.005316758,,,
3365,0.003271567,,,
3366,0.003678725,,,
3367,0.001828683,,,
3368,0.020787395,,,
3369,0.004163097,,,
3370,0.000918437,,,
3371,0.046352208,,,
3372,0.000497382,,,
3373,0.003049631,,,
3374,0.021515882,,,
3375,0.014275901,,,
3376,0.016225463,,,
3377,0.013496979,,,
3378,0.00037451,,,
3379,0.002788534,,,
3380,0.026303919,,,
3381,0.000355319,,,
3382,0.079203719,,,
3383,0.001920495,,,
3384,0.023639419,,,
3385,0.005247855,,,
3386,0.018652939,,,
3387,0.000876317,,,
3388,0.007427628,,,
3389,0.000164818,,,
3390,9.16E-05,,,
3391,0.019476431,,,
3392,0.002553238,,,
3393,0.060786772,,,
3394,0.006341406,,,
3395,0.193595534,,,
3396,0.001218071,,,
3397,0.012917766,,,
3398,0.03001673,,,
3399,0.00446931,,,
3400,0.003326129,,,
3401,0.004190351,,,
3402,0.007365377,,,
3403,0.002979792,,,
3404,0.000345867,,,
3405,0.01137131,,,
3406,0.006940597,,,
3407,0.000705658,,,
3408,0.003854923,,,
3409,0.002565994,,,
3410,0.000538917,,,
3411,0.008736167,,,
3412,0.004910776,,,
3413,0.002623036,,,
3414,0.000132393,,,
3415,0.003272379,,,
3416,0.002541454,,,
3417,0.000674318,,,
3418,0.002563367,,,
3419,0.003240682,,,
3420,0.169376801,,,
3421,0.000418245,,,
3422,0.052261424,,,
3423,0.00204531,,,
3424,0.011263329,,,
3425,0.001516197,,,
3426,0.003298565,,,
3427,0.000203519,,,
3428,0.000572581,,,
3429,0.000929877,,,
3430,0.001459602,,,
3431,0.002337553,,,
3432,0.001405832,,,
3433,0.000205255,,,
3434,0.000222579,,,
3435,0.000197896,,,
3436,0.004734668,,,
3437,8.45E-05,,,
3438,0.007875247,,,
3439,0.001495706,,,
3440,0.000502889,,,
3441,0.000251926,,,
3442,0.003381252,,,
3443,0.152291733,,,
3444,0.005085032,,,
3445,0.001430335,,,
3446,0.003956084,,,
3447,0.000270507,,,
3448,0.003706825,,,
3449,0.004884191,,,
3450,0.002959862,,,
3451,0.00084873,,,
3452,0.003171218,,,
3453,0.002570052,,,
3454,0.004474055,,,
3455,0.144323194,,,
3456,0.00174829,,,
3457,0.001226044,,,
3458,0.074510063,,,
3459,0.000634179,,,
3460,0.000355383,,,
3461,0.00081666,,,
3462,0.000215772,,,
3463,0.000799366,,,
3464,0.002163415,,,
3465,0.008477013,,,
3466,0.001764792,,,
3467,0.014063216,,,
3468,0.008691785,,,
3469,0.005901508,,,
3470,0.001693403,,,
3471,0.006773902,,,
3472,0.002445578,,,
3473,0.00116029,,,
3474,0.01275322,,,
3475,0.001001426,,,
3476,0.007281212,,,
3477,0.009918216,,,
3478,0.01700595,,,
3479,0.004657058,,,
3480,0.052465839,,,
3481,0.001679378,,,
3482,0.001192041,,,
3483,0.000456136,,,
3484,0.025928548,,,
3485,0.004318684,,,
3486,0.001159481,,,
3487,0.007044242,,,
3488,0.13558876,,,
3489,0.067130364,,,
3490,0.008639793,,,
3491,0.003194792,,,
3492,0.067227391,,,
3493,0.026305365,,,
3494,0.000661788,,,
3495,0.00089658,,,
3496,0.000578709,,,
3497,0.000505795,,,
3498,0.034894755,,,
3499,0.000727645,,,
3500,0.012613278,,,
3501,0.03457196,,,
3502,0.002083295,,,
3503,0.001655813,,,
3504,0.031288264,,,
3505,0.000881132,,,
3506,0.017654071,,,
3507,0.001144996,,,
3508,0.000930128,,,
3509,0.00272745,,,
3510,0.004636138,,,
3511,0.001706084,,,
3512,0.001213715,,,
